id	docid	question	answer
3acd7eac4233374dbdc19ad38a25ffb4	963637d369123e629b2c1b6ae0f2db25	北京市石景山区在防疫期间对企业社保方面有哪些支持措施?	延迟缴纳社会保险费，推行灵活用工政策，延迟期间，不收取滞纳金，不影响正常享受各项社会保险待遇，不影响个人权益记录
7166630e794239b5841f4bfc1f4625b2	de7aa754c0333de28b94a2efeac463c5	除了服务热线，泰州市海陵区还建议市民通过什么方式进行远程咨询政务？	“海陵审批服务”微信公众号
ff739d92ed783f72a99e39c5024db0b4	df4919ff0e0037cba8de74cbfb86ddab	北京仲裁委员会／北京国际仲裁中心什么时间开始恢复工作？	2020年2月3日
b40021c60deb3fa78ffa031486f755ef	f0115a57440f3a019beeac250805590d	疫情期北京市丰台区为保障丰台区液化气日常供应工作平稳有序，丰台区多措并举，加强液化气日常供应工作，强化了哪些保障措施？	合理调配人员，近期可确保市场需求。每日上、下午分两次对回厂车辆、钢瓶进行消毒，做好防护措施。液化气钢瓶销售前，对瓶体进行消毒液喷洒，每日对收费窗口、柜台、门把手、桌椅等公共接触面进行消毒。送气服务人员出入液化气站前後及每次入户前，均进行消毒并做好防护。
3ee3bd4562fa349183522317ca378c47	b7ff670c94f73d9fa53ef5980bb08e12	上海食品经营者可采取哪些方式规范处理积压的食品原料？	食品原料直接销售、制作半成品销售、新增或扩大餐饮外卖业务以及网络销售等，也可将食品原料捐赠给周边居民或福利机构食堂等
6d99fc9d204c3031948f232223854f82	483762e1715237f6b98e317c4cae29be	天津企业通过“四个百万”支持资金计划认定后可享受多少资金支持？	最高不超过100万元的资金支持
52613f87dd5535698b2f1de15e4239ec	0665789b73fd3b35bb93195efe61d7aa	四川省对用工单位提出了哪些防控要求？	用工单位要做好员工日常体温检测和健康监测，实施分区作业、分散错峰就餐、控制会议频次和规模，减少人员聚集，积极配合辖区政府落实防控措施。
422227e2d5723795ac03d868d9bc5f76	79fd0cc9cb613564ba8e8c4f29f17670	国家税务总局在税收优惠政策方面采取了什么措施？	推出“不折不扣落实支持疫情防控的税收优惠政策”“编制支持疫情防控的税收优惠政策指引”“切实加强税收政策执行情况的监督评估”等
771c36029681395db277781dc165c21c	83b19304b4ed307bb6a0f27014682479	西安市进行的生物医药产业集群系列项目网络签约仪式成果如何？	共签约项目30个，总投资额286亿元
99240b5f3d883e679fa0f67fac01ab11	334f341d46b33e5bb7a2c271fbbc2736	贵州对缴纳房产税和城镇土地使用税确有困难的中小企业可享受什么税收政策？	可申请定期减征或者免征房产税和城镇土地使用税。
e103ec92e3d731808d2a270ac6d6971c	65902261e56a35caa8c165e8c2bf0dda	天津市是如何界定生活服务的？	是指为满足城乡居民日常生活需求提供的各类服务活动，包括文化体育服务、教育医疗服务、旅游娱乐服务、餐饮住宿服务、居民日常服务和其他生活服务。
1a300dad642337419009739b9a9fbb63	e60a5118b77b3efe91bdcbe8fc5d6f0a	四川省64家企业纳入国家疫情防控重点保障企业名单，其中20户企业已累计获优惠贷款多少元？	9.95亿
8c91c78806153133a60b14edf9dc296f	96e0a69a7b5334dead68151df812460c	内蒙古自治区农牧厅对广大农牧民开展了什么活动？	群防群控，坚决停办庙会、集市等
397a5a9f851e37d6aedd64b1178e699e	00bfd6b653de354f9057868bc7b9eb8d	北京市对农村集体聚餐承办者提出了怎样的要求？	农村集体聚餐承办者在疫情防控阶段不得承办包括节日宴席、生日宴席、升学宴席等任何形式的农村群体性聚餐活动。各单位要将通知要求贯彻到辖区内所有餐饮服务经营者、街道办事处以及居民委员会、村民委员会，同时通过广播、电视、网络等媒介进行宣传，最大程度限制餐饮环节群体聚餐，严防疫情通过餐桌扩散。
67d1fed154fe3b0997ab9fb3f7fff4ee	c3734e5abdbd3c79a927a89d4ffad14e	公安部交通管理局如何保障疫情防控期间道路安全畅通？	任何单位和个人不得以疫情防控为由擅自封闭高速公路、阻断国省道干线公路，不得在公路设置路障阻拦所有车辆通行，切实保障应急救护、生产生活物资运输。
e53a69d7480138b1aa7bfd0aecc92121	164d698e7df03dfabde87e732dacf20d	成都推出的减税抗疫贷需要什么担保？	不需要任何抵押或担保
fa5a9d66409937b1ba073ae2d6f09ce5	24dc7f4dbefc3873aa94e6f727a66b9f	为配合各地政企单位复工复产，乌鲁木齐航空责任有限公司推出了什么服务？	定制包机服务
f58febbebce23359990fcbdbcd377970	46230c5aac9d390984a608c37b9a042b	重庆市各机关单位复工后如何提供服务？	各机关单位采取网络办公等方式，主动为群众和企业提供便捷服务。
1a0a44cf669c3a94a0c0bcc31a93f2bc	7b8cce67e7d43f90b675f10486d4bd00	民政部规定疫情防控期间救助管理机构救助期限可放宽到多少天？	14天
df0a21bfccd7334ba62f74e14824a943	d431c2aeb9e83f7bbf5ed4720932507a	上海市针对因疫情资金困难的企业有何措施？	主动联系并提供调整结息频率、减免逾期利息、展期、无还本续贷等服务，不得抽贷、断贷、压贷。
961e193e7c433af18f0b63fc801f9fde	7d742695dd103cc886b3139fb053ba9c	新疆应急保障车队《运输车辆通行证》在哪里办理？	应急物资始发地或目的地的交通运输主管部门
6fbb377b8cca352095b850205a61d48b	05ea63e8c3f136df885453c1ee5bf24f	北京市疫情期间，用人单位未按时办理职工参保登记、缴费等业务如何处理？	允许疫情结束后补办，补办应在疫情解除后三个月内完成，不收取滞纳金，不影响个人权益记录。
e68b5481fb623aa5acd343f80e953044	34c37b7d6629362e9e6f81287671ead5	泰州市海陵区自2月5日6时起，对全区哪些地方实行封闭式管理？	所有村、居民小区、机关和企事业单位
b0dadad6df443999a8b2917e35266433	b62fa9b4d646315d9221b1f889c5d469	长沙县对承租国有资产类生产经营用房的企业的房租有什么优惠政策？	3个月房租免收
9066bdc2f4a53e348bbc4f8ad2456f90	b3e2af11b42737a1945fe126bef2f6b7	昌吉市在保障居民生活供应方面提供了哪些财政政策？	安排各级财政根据实际情况设立调价基金，并拿出一定资金对居民购买部分生活必需品予以补贴，对困难群众进行临时生活救助。昌吉市把保障民生、保证生活必需品和大宗农产品的供应作为一项重要工作来抓，安排专项资金，在市区先后设立90个平价蔬菜直销点。 
8d31966b228835fcb50938bffa978b3b	b4e1d8f9b2f7350688f1fa6697697483	内蒙古怎样科学放开货运物流限制？	各地区对持有“疫情防控应急物资及人员运输车辆通行证”的车辆，严格落实应急运输绿色通道政策，确保不停车、不检查、不收费、优先通行。要确保鲜活农畜产品运输“绿色通道”畅通。各地区要确保运输鲜活农畜产品的车辆在区内各类道路优先便捷通行，确保“米袋子”“菜篮子”产品正常运输。要确保运输农资产品车辆和农牧业机械进村到田。各地区对运输种子、种苗、化肥、农药、农膜及仔畜雏禽、种畜禽、饲草料、兽药等农资产品的车辆，不得限行或劝返，确保农资产品顺利运抵目的地、农用机械正常到田作业。各地区对其他货运车辆一律不得以无通行证件等理由限行或劝返，切实解决货运车辆“出不了村、进不了城”的问题。各地区要优化城市货运车辆通行管理，允许持有“疫情防控应急物资及人员运输车辆通行证”的车辆和运输鲜活农畜产品的车辆直接进城，并适当放宽其他货车进城条件，减少限行区域，缩短限行时间，延长进城期限。各地区公安机关要开通应急运输保障24小时服务电话，并向社会公开。交通拥堵时第一时间指挥疏导，应急物资和重要生产生活物资运输车辆发生紧急情况的要及时提供护送服务，货运车辆发生交通事故或故障的要快速出警处理，车辆无法继续行驶的要及时协调有关方面转运物资。
6329201ab68030d6b7e878ea98a734b2	47db45a2844a31c2bb4959ba6c0103e9	昌北国际机场接到多少个包机保障任务？	已接到6个
36f3fa5b3cd8326187b7713845d91376	fa1b9cd335cf33dda0a6aefc78005c67	福州市对因疫情缓缴医保费的中小微企业有何政策？	报本单位行业主管部门初审，并经辖区医保部门审查批准後予以缓缴，缓缴期间不加收滞纳金。
baf8f36da16936d9b0766342562ddee0	bfff4a0a1579354fae61fce99dd6403b	上海市发热的群众如何进行电话咨询服务？	24小时电话热线33672885、33682885
e8b47c5712f13321a2958bc2efae6f24	a2f8532bad383367b5c4feb1fd72b75f	人民银行通知自什么时间起对对全国性疫情防控重点保障企业新发放贷款利率进行调整？	2月20日
2b45eb6990ec350ea05d9a8ef33e5da2	e446c15781883a59ac73d3ef53c41f78	国家税务总局如何优化网上办税缴费平台？	加强电子税务局、手机APP等办税缴费平台的运行维护和应用管理，确保系统安全稳定。优化电子税务局与增值税发票综合服务平台对接的相关应用功能，进一步方便纳税人网上办理发票业务。拓展通过电子税务局移动端利用第三方支付渠道缴纳税费业务，为纳税人、缴费人提供更多的“掌上办税”便利
8e43ea4c47fb3056affe5de6d7c7845f	478dab1dbd8031eb83034e98f126109b	杭州市如何降低企业住房公积金缴存比例？	缴存住房公积金确有困难的企业，可申请降低住房公积金缴存比例最低至3%，或申请缓缴住房公积金，期限均不超过12个月。
0215ff7228a5366fac1383b72f8cf560	36f7491bd0783a0aabc71d12a47282c8	泰安市民网上预约口罩程序是怎样的？	 1、微信扫描以下二维码并登陆 2、点击预约口罩按键，按照提示进行操作，凭借购买成功的订单号于次日到附近新时代超市提货
599af91f201c321dbc91619d89eb551d	25b07b8854e130bd854731c9773eb678	泰州市对受疫情影响较大的新型农业经营主体是如何纾解融资困难的？	协调金融机构对受疫情影响较大的新型农业经营主体，不抽贷、不断贷、不压贷；对贷款到期还款有困难的企业通过区级转贷资金予以续贷支持，并免除转贷资金利息。
0715845b5aa7304da014f781773bbeb0	a37a88051108331b94d4acaec6d65e28	教育部如何解决一线人员子女的教育问题？	及时掌握了解防疫一线医护人员子女的学习生活困难，因地制宜对防疫一线人员特别是一线医护人员子女进行看护和教育，为一线人员解除后顾之忧。
08393895d1c7394b9e82e8a87aaf3f1d	3906a35b6e2136c98b63e2bbf3d42932	湖北襄阳市为缓解市民买菜压力有何举措？	推出蔬菜水果订单配送的“移动菜篮子”模式
ba2619895ab93142b59582073059b544	3e2937bd76593270b7e3c7a7c6dcefd6	吉林省政府为稳定经济运行出台了什么文件？	《关于稳定一季度经济运行工作的紧急通知》
99f31296a3ad3d1badd9ed7b42117bbf	0219f009262434f5864f90244da90743	广东省在线政务服务通过怎样的优化流程达到让更多事项实现在线办理？	简化办事材料、推广电子证照、应用电子印章等
d3b3eafc5a733cb2b6d41262a4621ce9	87674b0265a43341b9641fc4391c0731	武汉市对四类人员如何管理？	分类集中管理
ca49dc154aba314198b0a90ca9001970	68c12b24572f37669691c710b9627398	针对口罩紧缺现状，国家发展委做出怎样决策？	帮助口罩企业协调解决用工、原辅材料、资金等方面困难，促进口罩生产，扩大口罩进口。
16c0714c726e3b6dbfd4d5b2721f4c54	c0df5e93c8ea37a7b6a6882ccce77e24	山东省对新吸纳就业并缴纳社保的企业有何补贴？	每新吸纳1人按每人1000元标准给予一次性吸纳就业补贴，所需资金从就业补助资金中安排。
0bd8b3608124315c9f821947151552ef	ea38e030a601341fb6495aa455de70d9	已实施阶段性降低职工医保单位费率的统筹地区可同时执行减半征收措施吗？	已实施阶段性降低职工医保单位费率的统筹地区，不得同时执行减半征收措施。
59152256103f3d50ace684d5cc0d44fb	86d5c62c397b379593ab133f49125ab9	海南省对带贫企业在哪些方面予以倾斜？	在缴交社保费用、降低运营成本、减轻税费负担及金融支持方面
2f7bf7bd83513b6d9b94eecf5e2475d8	3ddd3c31cea239cab46bc878d89a515e	北京市人民政府为进一步加强重点人群、场所和单位新型冠状病毒感染的肺炎疫情防控工作，有关事项通知中街道(乡镇)和社区(村)怎么防控？	街道(乡镇)和社区(村)应当严格执行《新型冠状病毒感染的肺炎疫情社区防控工作方案(试行)》，加强人员健康监测，摸排人员往来情况，有针对性地采取防控措施，发现异常情况及时报告并采取相应的防控措施，防止疫情输入。
0094ec939dac36fc83289f101eaac9a8	8582d579b06a34b3bbbde859a5829c9c	黑龙江为外省稳住百姓餐桌提供了什么帮助？	每天还可销往北京、上海等城市近700吨猪肉。
748c2378af98374ab11a27d26291b710	52129ca9b1663e2ca52b8b8ab44059f3	德阳市如何落实监督和管理全市单位食堂疫情防控工作？	各行业主管部门和监管部门要督促各级行政机关、企事业单位、社会团体及各级各类社会组织把单位食堂疫情防控作为本单位疫情防控的重要内容，将疫情防控期间单位食堂安全工作不折不扣落到实处，防止疫情扩散蔓延。
4257d95851003ca1aed2eb829593130e	1b7a52159bed3e59aac591b7855a9bc1	申报北京市保障市民基本生活的重点连锁餐饮（早餐）、菜店（生鲜超市）、便利店等网点项目支持的截止时间是什么时候？	截至2020年12月31日。
9a41c080f615346ba104f42865f121ca	d2293125fdcb307b8c5f0d24eff481b0	“春风行动”给农民工带来什么实惠？	随车免费提供矿泉水、湿纸巾以及方便食品，有条件的免费接农民工上车，对农民工携带的超限行包免收行包费；
43cfe853475e392c8c4ab43d1445ed39	87347700bc54341cafe932bf21880c3a	四川对承租国有资产类经营用房的中小企业有哪些政策？	减免1至3个月房租。鼓励大型商务楼宇、商场、综合性市场运营主体在疫情期间对中小企业减免租金，各地可对减免租金的业主给予适度财政补贴。
16a24ed24dbb3a51aa662ffbf529572b	2b0bfea6146337bab1a65d34899ceabb	上海市对沿街商户有何管理要求？	外来返沪经营人员严格居家隔离、健康登记等；不得携带活禽；全员佩戴口罩；全天候体温检测；全时段上报突发情况；严格店内每日两次消毒等。
8398652216bf3ca3a86c6e6ad924545f	fee58f68cf0f38cda1a21643854ff7db	福建队个人公益捐赠时不能及时取得捐赠票据有何政策？	可以暂时凭公益捐赠银行支付凭证扣除，向扣缴义务人提供公益捐赠银行支付凭证复印件，并在捐赠之日起90日内向扣缴义务人补充提供捐赠票据。
366a82523f9936d2b0e75efca89f8ad9	303a5432b8b73f108f04134391d83d37	在北京如何办理停征占道费？	申请人符合中小微企业划型标准且在本市（北京）注册，疫情期间因工程建设需要占用城市道路的，在申报临时占用城市道路许可要件时，可一并提出停征占道费申请。
e96655ff2d0a3d9383f44b654729644e	8ba65dc288773d898c71283b5bdba619	云南省延迟企业复工和学校开学的通告中对学生返校有怎样的要求？	不得于2月17日之前组织学生返校
ab711ad8beca39298e3bf5e1bfb60dc8	029820bf51013b5ca9dd59aca13bab6d	新疆维吾尔自治区银行捐款开户行是哪家？	乌鲁木齐农业银行大湾北路支行
6375defc4855352294060bc0370503bb	cf78916feb303e18bdb498361b074068	四川省保障务工人员返岗复工措施服务内容有哪些？	居住地医疗卫生机构对有外出务工需要的申报人在开展流行病学史调查和测量体温的基础上，为符合条件的申报人员免费出具《四川外出务工人员健康申报证明》
113de21894493c18ac2d2a1be677699e	bd9a2f8dd3e637a98004131cf1e9333b	国家税务局为减轻疫情对企业的影响在企业养老、失业、工伤保险单位缴费部分做了什么调整？	除湖北外各省份，从2月到6月可对中小微企业免征上述三项费用，从2月到4月可对大型企业减半征收；湖北省从2月到6月可对各类参保企业实行免征。
514234c60b1e365abe4bad1a726a1fde	e481d9ad8fee3d5ba048e074af8a584b	如何快速进入电子税务局办理涉税业务？	纳税人通过浏览器访问税务总局官网（www.chinatax.gov.cn）后选择自身所在省级税务局的官网链接，或者直接进入纳税人所在省级税务局官网，点击首页中的“电子税务局”即可跳转进入。
a920b7920c1737a28406eacb5c1191ce	40cef2449a543fbd9e1fc7f82ae847cd	辽宁省何时起开始实行优惠的进口税收政策？	自2020年1月1日至3月31日
3660e1ae1756345bb06a76cf7efe0165	573f9c5de1913381895902d9dfe60f8e	四川省对疫情低风险地区作出了哪些规定？	严格实施“严防输入、严阵以待”策略，加强对高风险地区流入人员跟踪管理和健康监测，做好病例监测发现，落实相关防控措施。保证交通运输、城乡公共交通正常运转，不得封路、封村、封社区、封市场，全面恢复正常生产生活秩序
81966f7028983033ba72d931f982353c	a1d9da2295be31fda25b56c36f2a10f7	重庆市长唐良智在北碚区和两江新区检查调研时强调，要及时解决项目建设中的哪些要素保障问题？	原材料、物流、用地、资金、煤电油气供给、防疫物资保障等问题。
a8a8d32c3f173d5eb1b090a13a52ebf7	8e3fc94ba6b43a09866e296f7faa4c30	甘肃省简化工伤认定程序，在几天内可以完成？	10日内
c368a4ec89393ecea42d6114b850e72a	bf3cfea07c3737f597a3e2c695217c76	怎样加强对外承包工程项目现场管理？	 企业应建立健全境外项目环境、健康、安全管理和危机应对管理方案，启动公共卫生专项应急预案。加强外派人员，特别是外派劳务人员的卫生教育和管控，做好人员思想稳定工作。加强应急值守和重要生产场所、人员密集场所的管理，做好通风、消毒、卫生防疫和人员防护等工作，储备必要的生产、生活和医疗防护物资。视情对项目现场、营地进行封闭式管理。
3383eed265a7355c913261104e2efabd	b62573f5831338188c5ab6a527c73956	襄阳市民还可以通过什么途径了解疫情消息？	12345政府热线
e5d4e29c480a31fb8739ea70819c890c	f633205cf18138d0997378564ccc91cb	目前武汉市货源供应情况如何？	米面可保障武汉市供应122天，食用油432天，肉类61天。
b2773d2df3f93cdcbd00808215293633	075323465cbb3e7e8318f4adb41e1ffc	平凉停开了哪些客运班线和旅游包车？	　1.对我市发往北京、西安、银川、西宁、固原、吴忠、宝鸡、西吉、定边、靖边、延安、乌海、临河、彭阳、陇县、隆湖、泾源等区域省际长途班线客车和旅游包车停开。  　　2.对我市发往兰州、定西、白银、临夏已发生疫情的市州市际班线（含定制客运）停开，发往省内其他市州的市际班线（含定制客运）如发生疫情随时通知停开。
eb9863a31deb30be96aad5c99f849ee6	d526065fc0f53895a2c0d05e6263da7f	山东省如何帮助企业员工返岗？	支持企业采取包车方式，“点对点”接回湖北省以外地区和省内非留观、非密切接触的健康状况良好的员工，采取有效防护措施返岗复工。对接回省外员工，企业所在地政府应在通行方面进行必要协调；对执行政府指定运输任务的包车免收公路通行费，并优先便捷通行。
4c757c589b1937299af3133f2dbb8632	93ebda58d35b372fa244321304653c02	商场和超市卫生防护指南对商超内电梯的使用有哪些防护要求？	所有人员乘梯时相互之间注意保持适当距离；低楼层购物推荐走安全通道，较高楼层优先使用扶梯并尽量避免与扶手直接接触，高楼层乘用直梯时，不要直接用手接触按键并快进快出。
3058c7e69d853306ae3ff44dee3ec2c2	3c4c816fba4b3ec3bd45e13ebf5ec3b1	湖北出台多少条财税支持政策来保障疫情防控物资供应？	17条
680d5045281c31a1b62205e60a010d5f	91b71589016032c18879a909b9925942	已经毕业且处于还款期的国家助学贷款借款学生，因患新型冠状病毒感染肺炎失去还款能力怎么办？	协调经办银行启动救助机制，为其办理代偿应还本息相关手续，减轻他们的还款压力
3c68d5f7824c34e98dafbe6d86fe27f5	aed7d7fe02613e749524177cf37e66c5	重庆市为支持中小企业渡过难关如何减免税收？	最长期限不超过3个月
13e5943a1b5337279485554f73e57ad2	325221a2c2b6304bb241cfb7cabc65fc	四川省关于免费健康申报证明服务的服务机构是哪个？	申报人员所居住地乡（镇）卫生院、社区卫生服务中心。
023fc89d98723173a185574edb83d120	d328005d78f431c9b1d6281ee40a9282	要简化企业复工复产确认程序，实行什么机制，鼓励企业加快复工复产？	备案制+负面清单+承诺制
071d32b476c03ce5887fb145a07dd0ad	00ad902fd9a53ae5927c5905928f6dc7	山西省自2020年1月1日至12月31日，在国家规定的税额幅度内，再次下调城镇土地使用税税额标准，统一按现行税额标准的多少调整？	90%
873370fd5b703d6cb1a97a7d90907b4e	9f041c095c1039f4a4c68462bc818b63	重庆有工作岗位且务工企业已经复工的农民工如何解决复工出行问题？	农民工可以到所在乡镇（街道）社保所，也可以通过重庆就业服务二维码进行实名登记，由人力社保部门进行汇总整理，统筹组织集中安排有序安全出行。
fd363a34073734ac9ad58ef9534a9c0a	4f4c372c792539a1a11655893c94679b	北京市符合疫情防控重点保障企业支持条件的企业如何申请保障资金？	向所在区发展改革、经济和信息化主管部门提出申请。区发展改革委联合区经济和信息化主管部门等相关单位，对疫情防控重点保障企业进行审核并报区政府同意後，报市发展改革委。由市发展改革委、市经济和信息化局统一申请列入全国性名单，经国家审核通过後，及时推送相关部门。
f9f0ed090e703d329686d6ab562a6c39	f19fcf99af853de6a4e9391dadff46f9	江苏省对中小企业计量检测等费用有何政策优惠？	3个月内减半收取
5be99e9a8dce31f5b9ac478584f18365	918aba62ba6834bcaee979b66267da54	五部门联合会议关于切实做好当前财政支持疫情防控工作是如何强调的？	要全力保障疫情防控资金供给，确保人民群众不因担心费用问题而不敢就诊
ef93507581ba3e21b828e031d0b0ed47	35b2c5bd73593840a4fc4177ab59342d	为了让纳税人缴费人明明白白了解相关税收优惠,重庆市沙坪坝区税务局采取哪些做法？	制作的一系列税费优惠政策学习PPT和视频。从2019年大规模减税降费政策到2020年支持新冠肺炎疫情防控税费优惠政策
dc034f7957fc3483947a3faddf542f42	41c6007250cb3397ab6c83e05fa1cd61	“莆田惠民宝”线上APP口罩预约何时开通？	2月10日13：00
a55fa95447df38f4b17e7b5279a100b8	029820bf51013b5ca9dd59aca13bab6d	新疆维吾尔自治区银行捐款户名是什么？	新疆维吾尔自治区红十字会
1eed53cfcd1231e78103e640859a4e10	4230d90a2db938b9b16e8f428818c604	泰州市海陵区去现场办理政务的企业和群众必须严格遵守哪些防护要求？	听从安保人员和窗口引导人员的统一管理，全程佩戴口罩，进行出行查询、实名登记（扫描身份证）、监测体温。进入办事大厅群众自觉保持1.5米以上安全距离，随办随走，减少在大厅停留时间。
6115ae8e5a843d0ca601310639e10bf3	d3b4394a3dce3bffae90002c1a20b40c	国家税务总局决定全国范围内2月份申报纳税期限延长到什么时候？	2月28日
cc57a6a1b98f3453b6e6024d98ddb61e	56da8475d3723173b28268baff35763d	保定市人民政府什么时间转发的《国务院办公厅关于延长2020年春节假期的通知》？	2020年1月30日
c8bd1f26a6f03db79557a1e666f289fa	7db1867d61db319cbdcb5c675603eb49	重庆市民如何电话咨询涉税（费）问题？	拨打重庆市税务局12366纳税服务热线
7faa976696e83e0880d7aaad61d7145f	fe972966ed2430a1b99fa2a19ba34707	在抗击疫情期间，纳税人应该如何申请开具出口退（免）税相关证明？	为降低疫情传播风险，减轻纳税人负担，《公告》明确，疫情防控期间，纳税人通过电子税务局或者标准版国际贸易“单一窗口”出口退税平台等提交电子数据，即可申请开具出口退（免）税相关证明。税务机关审核电子数据无误后，即可为纳税人开具相关证明。
498b7959171833b6b5210d9e602b7358	db6ee498c7d034939f2a7152c29b2218	水利部针对全面保障农村供水安全方面提出了哪些具体要求？	要严格落实农村饮水安全保障地方行政首长负责制，加强组织领导，建立健全满足疫情防控要求的农村供水安全保障机制和应急工作机制。各级水行政主管部门要指导督促供水单位严格按照相关标准要求做好水源保护、水质净化消毒和水质检测工作，加强饮水安全卫生知识宣传。供水单位和相关运行管理人员要加强水源地、取水口、水厂和输配水管网的安全巡查，有条件的要采取封闭管理措施，做好自身卫生防护工作。 
3d2fd038d3c33c348d189cdf1432d7b1	00ad902fd9a53ae5927c5905928f6dc7	山西省对不裁员或少裁员的参保企业，可返还其上年度实际缴纳失业保险费的多少？	50%
91a5eb5a17013bf8a61a9184fc467aaf	a8037b958e1b363b808c3e0eab26f625	吉林长春进行公共交通实名制有哪些现实意义？	公共交通实名制将填补吉林市内公共交通以及公路客运领域乘客出行轨迹采集的空白，通过对市民出行信息进行数字化管理，实现对与疑似病患密切接触者的高效追踪，以保证城市运行安全有序。
4f2420804e9c3155a7b59165356b8e81	a1daf52f98823b00b682e8dbf8669dfd	重庆垫江工业园区10多家完成智能化改造的制造类企业通过什么方式实现有序复工复产？	通过无人化、柔性化生产方式
685f6bed2def3d079f31bef52d867e2d	7ba5e0638f3f3cbfb4ce9efae778db71	福建省投资项目审批结果在哪里发布？	福建省网上办事大厅、闽政通App等
67da08da6d7335d5915539bdd75798df	8c26b45eee72310d9d8dfc72a1df6bd3	广州市拨付24家疫情防控重要物资保障企业的奖励资金是多少？	240万元
146da20c089a3a3088c7cfada9dcc7f9	f90a4933cf8b33b38c86e1d5d7686a34	为了更好地满足参保人使用医保卡的需求，重庆市税务局信息中心采取了什么举措？	迅速组织将单位医疗保险费已入库未回传的数据进行回传，配合各区县开展城乡居民两险传递一月份所有上解未入库、已日清未汇总数据，并及时传递至市医保局进行处理，同时将到账信息的传递频次增至每3天1次，确保缴费人在疫情防控期间待遇不受影响。 
8e55e44c0a7b33f5b4f9740f76166e14	29ff2c1662b03f8ba0c4d7cbb78cfab2	2020年江苏省新增用于疫情防控工作的人均公共卫生服务经费补助金是多少？	5元
0a9eae7a380f352c9c4845dcfdb4a53c	80ba1fecf54a3b029115ff0ecef15a8e	泰州市海陵区向市民提供“24小时全天候自助政务服务”主要包括哪些内容？	公安出入境办理、企业信用、社会保障、市场准入、代开发票、综合办税等服务
53d6e8cc62883cbcbbbfe96843311c36	e74b323c4946398590279d4f474ee738	重庆市纳税人办理发票寄递业务的流程是什么？	登录重庆市电子税务局电脑端，或关注“重庆税务”微信公众号，点击“电子税务局-办税服务-我要办税-发票办理”，在提交发票业务办理申请时，选择邮寄方式领取
e961d9c611b23b069af1fd69f89d949f	a804e05b518935ba90935d24ef4291aa	财政部下拨了多少疫情防控补助资金给湖北？	10亿元
8040a387369f3676bff5ec37e8c68131	c460c7db1f4e361198be3fb0afcd74e2	重庆市税务局在疫情防控阶段对重点保障物资生产企业增值税部分有什么政策？	全额退还增值税增量留抵税额
527a2688e3613661af8bda0a144b2ae8	2b484a5f88853f18b8785252fe7a6eb3	重庆目前有多少名新冠肺炎康复者有献浆意愿？	15名
621da694454c3f968c89ab4b232f9023	0774db08aad8395c8f87eebf7fc3fc30	上海市邮政管理局通过什么措施减少人员直接接触？	要求上海邮政行业各企业落实生产场所、设施设备防疫措施，完善疫情防控期间的生产运行操作规程，适当调整收寄、分拣、投递模式
84ee9f3434443f2fa674f353aa7d2f1a	a43bf95c2eeb3c6c8a4071c1865fffa9	市场监管总局，农业农村部，国家林草局公布的违规交易野生动物的举报电话是多少？	12315
31ff40017b7c3b73b97bb14af75d886c	c338185173853c01835845ee647401db	税务总局编制发布了什么文件？	《新冠肺炎疫情防控税收优惠政策指引》
fb52cf83da3b3376bcf52f2ee077b90e	17d449869992338aa4fa32a11196593c	北京市通州区停征中小微企业城市道路占道费的办理程序是什么？	（一）申请人在申报占道许可要件时，应一并提出停征占道费申请，及本企业符合中小微企业的相关证明材料。     （二）许可单位按照行政许可程序性规定，依法出具行政许可手续，停征占道费。
117efb82827734ca829ca4c5716edb14	748872624df0367f8fd65fe15ce216a9	财政部要求各级会计管理机构依据什么管理捐赠资金和物资？	《民间非营利组织会计制度》，做好接受捐赠资金及物资的接收、登记及会计核算工作，保证会计信息真实完整。
fae2860a6d203f5fa9c964dbfebfdcc8	0b7808cb9e7239b79a27c2f4d2514d71	宁德市人力资源服务机构为企业引进各类人才、劳动力，如何制定奖励标准的？	稳定就业3个月以上的(按在我市首次参加社会保险确认)，按高校毕业生、技能人才（中级技能证书及以上）每人1500元，普通工1000元
d98a1950434c3dddbeb90864afd5ccc1	50ce42fd805c3fd396069a7a49abd688	国家知识产权局就商标受理工作对当事人提出什么建议？	优先通过商标网上服务系统办理相关业务。
4d3db6e4f16d3783aa2a5c6b66482639	041063281cf7309cb075050cc5607491	内江市对主动报告近期从市域外返回（进入）市中区、未如实向所在村（社区）申报登记人员的群众，经查证核实给予多少奖励？	200元
2aa06ce2d1b237ca9452253dde6a41b4	2597b6b05c3f33d29eee40b09694e2c4	哪些企业涉及保障公共事业运行必需？	供水、供气、供电、通讯
f6b5439938df32df8ab272332a8d082c	c50e98cbefda30af9a9e5a0a55428fdf	2月4日下午，北京市通州区区委书记曾赞荣在乔庄北街小区详细检查什么工作开展情况？	曾赞荣详细检查社区入户排查、人员进出管理、环境卫生清理、日常消毒、防控宣传等防疫工作开展情况。
3ee9535054e539b1ac11f1266ee7d9d5	5b6bed9bc5333d8db09deeb7acb8ab6c	泰州市海陵区司法局如何做到“不见面”方式接受法律咨询？	采用电话、网络等途径咨询法律问题 广大市民可以通过拨打12348公共法律服务热线电话、登录12348江苏法网（js.12348.gov.cn）、关注“法惠海陵”微信公众号、查询“泰有法”诚信执业信息系统等方式查询服务信息
